"interview_id","company","source","type","text","date","time","salary_range","level","duration","topics","complexity","question_number","sender"
"Нет данных_2024-07-23_md_61_3_855aafe1","Нет данных","markdown","question","Знаком ли ты с библиотекой lodash?","2024-07-23","","","","74.5","js","","4",""
"Нет данных_2024-07-23_md_61_4_25fcfc4d","Нет данных","markdown","question","Можешь написать функцию get, которая по объекту и пути до поля возвращает значение по этому пути?","2024-07-23","","","","74.5","js","","5",""
"Нет данных_2024-07-23_md_61_5_22ac4f75","Нет данных","markdown","question","Как будешь обрабатывать доступ к свойствам, если встречаются массивы в пути?","2024-07-23","","","","74.5","js","","6",""
"Нет данных_2024-07-23_md_61_6_48e91886","Нет данных","markdown","question","Что произойдет, если путь в функции get не существует?","2024-07-23","","","","74.5","js","","7",""
"Нет данных_2024-07-23_md_61_7_d8d234ec","Нет данных","markdown","question","При каком входном наборе данных функция get может работать некорректно или потребовать доработки?","2024-07-23","","","","74.5","js","","8",""
"Нет данных_2024-07-23_md_61_8_13de9ab7","Нет данных","markdown","question","Какой алгоритмической сложности будет функция get?","2024-07-23","","","","74.5","js","","9",""
"Нет данных_2024-07-23_md_61_9_c3e75e86","Нет данных","markdown","question","Как можно оптимизировать функцию get для выхода из цикла при первом недоступном свойстве?","2024-07-23","","","","74.5","js","","10",""
"Нет данных_2024-07-23_md_61_10_4c2f74d4","Нет данных","markdown","question","Поясни, что такое декоратор в программировании?","2024-07-23","","","","74.5","js","","11",""
"Нет данных_2024-07-23_md_61_11_237753f1","Нет данных","markdown","task","Напиши декоратор callLimit, который ограничивает количество вызовов функции, принимает callback при последнем вызове и умеет сбрасывать счётчик","2024-07-23","","","","74.5","js","","12",""
"Нет данных_2024-07-23_md_61_12_36e7e0d0","Нет данных","markdown","question","Как реализовать в callLimit возможность сброса счётчика вызовов (reset)?","2024-07-23","","","","74.5","js","","13",""
"Нет данных_2024-07-23_md_61_13_e674d4cf","Нет данных","markdown","question","Как корректно передавать и обрабатывать аргументы в оборачиваемой функции внутри декоратора?","2024-07-23","","","","74.5","js","","14",""
"Нет данных_2024-07-23_md_61_14_36d497ec","Нет данных","markdown","question","Как организовать вызов callback после основного вызова функции в декораторе callLimit?","2024-07-23","","","","74.5","js","","15",""
"Нет данных_2024-07-23_md_61_15_3a8dabc0","Нет данных","markdown","question","Как сделать, чтобы декоратор корректно возвращал результат исходной функции?","2024-07-23","","","","74.5","js","","16",""
